t,angle,iteration,phase angle
3.38994,91,353,5969.25331
3.40191,91,354,5989.248
3.41091,91,355,6004.2816
3.42285,86,356,6024.22618
3.43083,75,357,6037.55597
3.44379,64,358,6059.20435
3.45179,53,359,6072.56755
3.46374,43,360,6092.52883
3.47172,32,361,6105.85862
3.48468,21,362,6127.50701
3.49268,10,363,6140.87021
3.50463,0,364,6160.83149
3.51261,0,365,6174.16128
3.52557,10,366,6195.80966
3.53359,22,367,6209.20627
3.54552,33,368,6229.13414
3.5535,45,369,6242.46394
3.56649,56,370,6264.16243
3.57843,67,371,6284.10701
3.58641,78,372,6297.4368
3.59938,89,373,6319.10189
3.60738,91,374,6332.46509
3.61932,91,375,6352.40966
3.6273,91,376,6365.73946
3.64027,88,377,6387.40454
3.64828,76,378,6400.78445
3.66021,66,379,6420.71232
3.66819,55,380,6434.04211
3.68118,44,381,6455.74061
3.68916,33,382,6469.0704
3.7011,22,383,6489.01498
3.70908,12,384,6502.34477
3.72207,1,385,6524.04326
3.73003,0,386,6537.33965
3.74199,9,387,6557.31763
3.74997,21,388,6570.64742
3.76294,32,389,6592.31251
3.77094,43,390,6605.67571
3.78289,54,391,6625.63699
3.79186,66,392,6640.62048
3.80385,77,393,6660.64858
3.81181,88,394,6673.94496
3.82378,90,395,6693.93965
3.83275,91,396,6708.92314
3.84472,91,397,6728.91782
3.8527,90,398,6742.24762
3.86467,78,399,6762.2423
3.87365,67,400,6777.2425
3.88561,56,401,6797.22048
3.89359,46,402,6810.55027
3.90655,35,403,6832.19866
3.91454,24,404,6845.54515
3.9265,13,405,6865.52314
3.93448,2,406,6878.85293
3.94745,0,407,6900.51802
3.95543,8,408,6913.84781
3.96739,19,409,6933.82579
3.97537,30,410,6947.15558
3.98834,42,411,6968.82067
3.99632,53,412,6982.15046
4.00828,64,413,7002.12845
4.01626,75,414,7015.45824
4.02923,87,416,7037.12333
4.03723,90,417,7050.48653
4.04917,91,418,7070.4311
4.05815,91,419,7085.4313
4.07012,91,420,7105.42598
4.07812,81,421,7118.78918
4.09007,70,422,7138.75046
4.09904,58,423,7153.73395
