t,angle,iteration,phase angle
3.97237,65,416,2410.27529
3.98454,59,417,2420.70693
3.99275,53,418,2427.74421
4.0051,48,419,2438.33014
4.01345,42,420,2445.48742
4.02566,37,421,2455.95335
4.03381,31,422,2462.9392
4.04582,25,423,2473.23369
4.05428,19,424,2480.48527
4.06655,14,425,2491.00262
4.0748,8,426,2498.07419
4.08646,3,427,2508.06867
4.09444,1,428,2514.90881
4.10759,3,429,2526.18047
4.11472,9,430,2532.29202
4.12717,14,431,2542.96366
4.1353,19,432,2549.93237
4.14859,25,433,2561.32403
4.15608,30,434,2567.74415
4.16898,36,435,2578.80152
4.17688,41,436,2585.57308
4.18979,47,437,2596.63902
4.19771,52,438,2603.42772
4.20992,58,439,2613.89365
4.22176,63,440,2624.04242
4.23037,69,441,2631.42257
4.24268,74,442,2641.97421
4.25092,80,443,2649.03721
4.26309,85,444,2659.46885
4.27134,91,445,2666.54042
4.28356,91,446,2677.01491
4.29182,91,447,2684.09505
4.30406,91,448,2694.58669
4.31226,91,449,2701.6154
4.3246,91,450,2712.19276
4.33279,91,451,2719.2129
4.34504,91,453,2729.71311
4.35282,85,454,2736.38181
4.3656,80,455,2747.33632
4.3737,74,456,2754.27931
4.386,69,457,2764.82238
4.3938,63,458,2771.50823
4.4066,57,459,2782.47988
4.41472,52,460,2789.44002
4.42696,46,461,2799.93165
4.43515,40,462,2806.9518
4.44745,34,463,2817.49486
4.45583,29,464,2824.67786
4.46792,23,465,2835.04093
4.47614,18,466,2842.08678
4.48845,12,467,2852.63842
4.49688,6,468,2859.86428
4.50894,1,469,2870.20163
4.51706,0,470,2877.16177
4.52926,5,471,2887.61912
4.53757,11,472,2894.74212
4.54991,16,474,2905.31948
4.55812,22,475,2912.35676
4.57039,27,476,2922.87411
4.57824,33,477,2929.60282
4.59081,38,478,2940.37732
4.59895,44,479,2947.3546
4.6112,49,481,2957.85481
4.61953,55,482,2964.99496
4.63177,60,483,2975.48659
4.63976,66,484,2982.3353
4.65223,71,485,2993.02409
4.65959,77,486,2999.33279
4.67281,82,487,3010.66444
4.68096,88,488,3017.65029
4.69263,90,489,3027.65335
4.7014,91,490,3035.17065
4.71367,91,491,3045.688
4.72192,91,492,3052.75957
