t,angle,iteration
5.9719,2,582

5.9799,13,583

5.9919,22,584

5.9999,31,585

6.0119,41,586

6.01987,51,587

6.0319,60,588

6.0399,70,589

6.0519,79,590

6.05987,88,591

6.07187,91,592

6.07987,91,593

6.09187,91,594

6.10387,91,595

6.1159,81,596

6.12387,72,597

6.13587,62,598

6.14387,53,599

6.1559,44,600

6.16399,35,601

6.1759,26,602

6.18426,16,603

6.19594,7,604

6.20422,0,605

6.21624,1,606

6.22423,8,607

6.23587,18,608

6.2439,28,609

6.25987,37,610

6.26795,47,611

6.28023,57,612

6.28825,66,613

6.30024,76,614

6.30824,86,615

6.32024,90,616

6.32824,90,617

6.34024,91,618

6.34825,91,619

6.36024,84,620

6.36825,75,621

6.38082,66,622

6.38918,57,623

6.40109,48,624

6.40983,38,625

6.42184,30,626

6.42984,21,627

6.44162,11,628

6.44983,2,629

6.46183,0,630

6.46982,7,631

6.4818,15,632

6.48985,24,633

6.50556,35,634

6.51367,44,635

6.52593,53,636

6.53793,63,637

6.54583,73,638

6.55782,82,639

6.5658,92,640

6.5778,91,641

6.58583,90,642

6.59756,91,643

6.60592,87,644

6.61793,77,645

6.62621,68,646

6.63859,59,647

6.6466,51,648

6.65859,41,649

6.6666,31,650

6.6786,23,651

6.68657,14,652

6.69847,4,653

6.71022,1,654

6.72246,3,655

6.7305,14,656

6.74242,23,657

6.75049,32,658

6.7625,42,659

6.77049,51,660

6.78249,60,661

6.7905,71,662

6.80251,80,663

6.8105,89,664

6.82249,91,665

6.83031,91,666

6.84249,91,667

6.85049,90,668

6.86622,80,669

6.87422,71,670

6.88628,61,671

6.8945,52,672

6.90649,43,673

6.91449,34,674

6.9265,24,675

6.93445,15,676

6.94648,6,677

6.95448,0,678

6.96757,1,679

6.97557,11,680

6.98757,21,681

6.99546,30,682

7.00741,39,683

7.01547,49,684

7.02757,59,685

7.03558,68,686

7.0472,78,687

7.05532,88,688

7.06758,90,689

7.07556,91,690

7.0912,91,691

7.09935,91,692

7.11156,83,693

7.11958,74,694

7.13158,64,695

7.14356,55,696

7.15157,45,697

7.1635,37,698

7.17158,28,699

7.18353,18,700

7.19157,8,701

7.20352,0,702

7.21157,0,703

7.22349,8,704

7.2315,18,705

7.24323,28,706

7.25123,37,707

7.26729,47,708

7.2755,56,709

7.28756,66,710

7.2954,75,711

7.30748,85,712

7.31523,90,713

7.32757,90,714

7.33558,91,715

7.34755,91,716

7.35615,84,717

7.36854,75,718

7.37654,66,719

7.38843,57,720

7.39644,47,721

7.40843,38,722

7.41644,29,723

7.42844,20,724

7.43644,10,725

7.44986,1,726

7.45806,0,727

7.47008,8,728

7.47808,16,729

7.49007,26,730

7.49801,36,731

7.51007,45,732

7.51807,55,733

7.5338,64,734

7.5418,74,735

7.55386,83,736

7.56216,92,737

7.57418,90,738

7.58218,91,739

7.5938,91,740

7.6018,85,741

7.6138,76,742

7.62215,67,743

7.63416,58,744

7.64216,49,745

7.65407,39,746

7.66216,30,747

7.67416,21,748

7.68217,12,749

7.69417,2,750

7.7058,0,751

7.71784,4,752

7.72613,14,753

7.73817,23,754

7.74616,32,755

7.75817,43,756

7.76699,52,757

