t,angle,iteration
0.22404,84,821
0.22404,90,822
0.22404,91,823
0.22404,91,824
0.22404,91,825
0.22404,91,826
0.22804,91,827
0.22804,91,828
0.22804,91,829
0.22804,85,830
0.22804,79,831
0.22804,73,832
0.22804,67,833
0.22804,61,834
0.22804,55,835
0.22804,49,836
0.22804,43,837
0.22804,37,838
0.22804,31,839
0.22804,25,840
0.22804,19,841
0.23204,13,842
0.23204,7,843
0.23204,1,844
0.23204,0,845
0.23204,5,846
0.23204,10,847
0.23204,15,848
0.23204,21,849
0.23204,27,850
0.23204,32,851
0.23204,38,852
0.23204,44,853
0.23204,49,854
0.23204,55,855
0.23204,61,856
0.23204,67,857
0.23204,73,858
0.23603,78,859
0.23603,84,860
0.23603,90,861
0.23603,91,862
0.23603,91,863
0.23603,91,864
0.23603,91,865
0.23603,91,866
0.23603,91,867
0.23603,89,868
0.23603,82,869
0.23603,76,870
0.23603,71,871
0.23603,65,872
0.23603,59,873
0.23603,53,874
0.23603,47,875
0.23603,41,876
0.24004,35,877
0.24004,29,878
0.24004,23,879
0.24004,17,880
0.24004,11,881
0.24004,5,882
0.24004,0,883
0.24004,5,884
0.24004,10,885
0.24004,15,886
0.24004,21,887
0.24004,27,888
0.24004,33,889
0.24004,39,890
0.24004,44,891
0.24004,50,892
0.24004,56,893
0.24004,62,894
0.24004,68,895
0.24404,73,896
0.24404,79,897
0.24404,85,898
0.24404,91,899
0.24404,91,900
0.24404,91,901
0.24404,91,902
0.24404,91,903
0.24404,91,904
0.24404,91,905
0.24404,88,906
0.24404,81,907
0.24404,76,908
0.24404,70,909
0.24404,64,910
0.24404,58,911
0.24803,52,912
0.24803,46,913
0.24803,40,914
0.24803,34,915
0.24803,28,916
0.24803,22,917
0.24803,16,918
0.24803,10,919
0.24803,4,920
0.24803,0,921
0.24803,1,922
0.24803,4,923
0.24803,9,924
0.24803,14,925
0.24803,20,926
0.25204,26,927
0.25204,32,928
0.25204,37,929
0.25204,43,930
0.25204,49,931
0.25204,55,932
0.25204,61,933
0.25204,67,934
0.25204,72,935
0.25204,78,936
0.25204,84,937
0.25204,90,938
0.25204,91,939
0.25204,91,940
0.25204,91,941
0.25204,91,942
0.25204,91,943
0.256,91,944
0.256,91,945
0.256,88,946
0.256,82,947
0.256,76,948
0.256,70,949
0.256,64,950
0.256,58,951
0.256,52,952
0.256,46,953
0.256,40,954
0.256,34,955
0.256,28,956
0.256,23,957
0.256,17,958
0.256,11,959
0.256,5,960
0.256,0,961
