t,angle,iteration
9.83657,85,1022
9.84933,79,1023
9.85732,73,1024
9.86976,68,1025
9.87805,62,1026
9.89032,56,1027
9.89845,51,1028
9.91061,45,1029
9.918,39,1030
9.93096,34,1032
9.93953,28,1033
9.95178,22,1034
9.9599,17,1035
9.97198,11,1036
9.97931,5,1037
9.99248,0,1039
10.00048,1,1040
10.01298,5,1041
10.0215,11,1042
10.03366,17,1043
10.04081,22,1044
10.0538,27,1045
10.06183,33,1046
10.07386,39,1047
10.0826,44,1048
10.095,49,1049
10.10328,55,1050
10.11557,61,1051
10.12364,66,1052
10.13599,72,1053
10.1444,77,1054
10.15648,83,1055
10.16467,88,1056
10.1767,90,1057
10.18513,91,1058
10.19742,91,1060
10.20566,91,1061
10.21793,91,1062
10.2257,91,1063
10.23839,91,1064
10.24659,91,1065
10.25917,85,1066
10.26698,79,1067
10.27934,73,1068
10.28759,67,1069
10.29992,62,1070
10.30782,56,1071
10.32004,51,1072
10.32855,45,1073
10.34081,39,1074
10.34901,33,1075
10.36136,28,1076
10.36956,22,1077
10.38174,17,1078
10.38987,11,1079
10.40221,5,1080
10.41043,0,1081
10.42278,1,1082
10.43059,6,1083
10.4432,11,1084
10.45144,17,1085
10.46364,22,1087
10.47596,28,1088
10.48372,33,1089
10.49643,39,1090
10.50463,44,1091
10.51684,50,1092
10.52525,55,1093
10.53741,61,1094
10.54559,66,1095
10.55764,72,1096
10.56611,77,1097
10.57836,83,1098
10.5859,88,1099
10.59864,90,1100
10.6069,91,1101
10.61937,91,1103
10.62755,91,1104
10.63953,91,1105
10.64803,91,1106
10.66021,91,1107
10.66845,90,1108
10.6805,83,1110
10.68852,77,1111
10.70044,72,1112
10.70842,66,1113
10.72139,61,1114
10.72939,55,1115
10.74136,49,1116
10.74934,44,1117
10.7623,38,1118
10.77028,32,1119
10.78225,27,1120
10.79023,21,1121
10.80319,15,1122
10.81117,10,1123
10.82312,4,1124
10.83109,0,1125
10.84406,2,1126
10.85204,7,1127
10.86401,13,1128
10.87298,18,1129
10.88495,24,1130
10.89293,29,1131
10.90492,34,1132
10.91389,40,1133
10.92584,46,1134
10.93382,51,1135
10.94878,56,1137
10.95576,62,1138
10.96684,68,1139
10.97553,73,1140
10.98756,79,1141
10.99601,84,1142
11.0086,90,1144
11.01656,91,1145
11.02891,91,1146
11.03698,91,1147
11.04911,91,1148
11.0616,91,1149
11.06938,91,1150
11.08215,91,1151
11.09037,88,1152
11.10248,82,1153
11.11055,77,1154
11.12318,71,1155
11.13124,66,1156
11.14355,60,1157
11.15176,54,1158
11.16407,49,1159
11.17171,43,1160
11.18449,37,1161
11.19198,32,1162
11.20499,26,1163
11.2132,20,1164
11.22518,15,1165
11.23316,9,1166
11.24519,3,1168
11.25389,1,1169
11.26674,2,1170
11.27465,8,1171
11.28668,13,1172
11.29511,19,1173
11.30715,24,1175
11.3155,30,1176
11.32783,35,1177
11.336,41,1178
11.34834,46,1179
11.35602,52,1180
11.3682,57,1182
11.37614,63,1183
11.38857,68,1184
11.39656,74,1185
11.40897,79,1186
11.41778,85,1187
11.42993,90,1188
11.43804,91,1189
11.4504,91,1190
11.4586,91,1191
11.47126,91,1192
11.47942,91,1193
11.49177,91,1194
11.49985,91,1195
11.5121,86,1196
11.52043,81,1197
11.53268,76,1198
11.5408,70,1199
11.55287,64,1200
11.56086,59,1201
11.57363,53,1203
11.58185,47,1204
11.5941,42,1205
11.60231,36,1206
11.61459,31,1207
11.62299,25,1208
11.63509,19,1210
11.64327,13,1211
11.65527,8,1212
11.66373,2,1213
11.67615,1,1214
11.68424,5,1215
11.69596,10,1217
11.70467,15,1218
11.71699,20,1219
11.72879,26,1220
11.73748,31,1221
11.74983,37,1222
11.75787,42,1223
11.77019,48,1224
11.77806,53,1225
11.78986,59,1227
11.79888,64,1228
11.81119,70,1229
11.81944,75,1230
11.83171,81,1231
11.83965,86,1232
11.85221,91,1233
11.86064,91,1234
11.87267,91,1235
11.88086,91,1236
11.89313,91,1237
11.90148,91,1238
11.91357,91,1239
11.92182,91,1240
11.93303,85,1241
11.94201,80,1242
11.95461,74,1243
11.96269,68,1244
11.97515,62,1245
11.98324,57,1246
11.99548,51,1247
12.00347,46,1248
12.01601,40,1249
12.02412,34,1250
12.0365,29,1251
12.04466,23,1252
12.05693,17,1254
12.06511,11,1255
12.07735,6,1256
12.08562,0,1257
12.09788,0,1258
12.10606,5,1259
12.11806,11,1260
12.12656,16,1261
12.13881,22,1262
12.147,27,1263
12.15934,33,1264
12.16723,38,1265
12.17976,44,1266
12.18744,49,1267
12.20026,55,1269
12.20844,60,1270
12.2204,66,1271
12.22879,71,1272
12.24127,77,1273
12.24953,82,1274
12.2615,88,1276
12.26994,90,1277
12.28221,91,1278
12.29041,91,1279
12.30273,91,1280
12.31067,91,1281
12.32322,91,1282
12.33547,91,1283
12.34369,90,1284
12.3552,84,1285
12.36395,78,1286
12.37639,73,1287
12.38467,67,1288
12.39694,61,1289
12.40508,56,1290
12.41734,50,1291
12.42568,45,1292
12.43787,39,1293
12.44602,33,1294
12.45785,27,1295
12.46644,22,1296
12.47876,16,1297
12.48661,10,1298
12.4989,5,1299
12.50745,0,1300
12.51968,1,1301
12.52808,6,1302
12.54026,12,1303
12.54841,17,1304
12.56048,23,1305
12.5689,28,1306
12.58114,34,1307
12.58941,39,1308
12.60165,45,1309
12.60937,50,1310
12.62218,56,1311
12.63033,61,1312
12.64263,67,1313
12.65078,72,1314
12.66308,78,1315
12.67088,83,1316
12.6836,89,1317
12.69173,90,1318
12.70402,91,1320
12.71237,91,1321
12.72447,91,1322
12.73271,91,1323
12.74502,91,1324
12.75288,91,1325
