t,angle,iteration
4.75003,51,494
4.75788,43,495
4.7701,33,497
4.77865,24,498
4.79099,15,499
4.79897,6,500
4.81167,1,501
4.81952,2,502
4.83199,13,504
4.84038,22,505
4.85198,31,506
4.86034,40,507
4.87261,50,508
4.881,59,509
4.89266,69,511
4.90159,78,512
4.9137,88,513
4.92204,90,514
4.93446,91,515
4.94201,91,516
4.95474,91,517
4.96215,81,518
4.97521,72,519
4.98756,63,520
4.99577,53,521
5.007,44,522
5.01625,36,523
5.02834,26,524
5.03639,17,525
5.049,8,526
5.05719,0,527
5.06945,0,528
5.07758,8,529
5.08977,18,530
5.09814,28,531
5.10989,37,533
5.11789,46,534
5.13039,56,535
5.13913,66,536
5.15141,75,537
5.15933,85,538
5.17106,91,540
5.17999,90,541
5.19233,91,542
5.20022,91,543
5.21275,83,544
5.22101,74,545
5.23326,65,546
5.2413,56,547
5.25332,46,548
5.26129,37,549
5.27326,29,550
5.28392,20,551
5.29465,10,552
5.30272,1,553
5.31472,0,554
5.32347,8,555
5.33506,16,556
5.34364,25,557
5.35615,35,558
5.36374,44,559
5.37567,53,561
5.38489,63,562
5.39688,73,563
5.40538,82,564
5.41738,91,565
5.42559,91,566
5.43783,90,568
5.44629,91,569
5.45765,84,570
5.4667,75,571
5.47912,66,572
5.4871,57,573
5.4992,48,575
5.50778,38,576
5.52005,30,577
5.52821,21,578
5.5403,11,579
5.54818,2,580
5.56099,0,581
5.56859,3,582
5.58134,14,583
5.5897,22,584
5.60187,31,585
5.60972,41,586
5.62221,51,587
5.63017,60,588
5.64299,70,590
5.6509,79,591
5.66333,88,592
5.67555,91,593
5.68367,91,594
5.69614,91,595
5.7034,88,596
5.71663,78,597
5.72479,69,598
5.73653,60,600
5.74523,51,601
5.7576,42,602
5.76475,33,603
5.77801,23,604
5.78628,15,605
5.79802,6,607
5.80672,1,608
5.81863,1,609
5.82719,9,610
5.83958,20,611
5.84729,29,612
5.85973,38,613
5.86812,47,614
5.88005,57,615
5.88807,66,616
5.90097,76,617
5.90914,86,618
5.92065,90,619
