t,angle,iteration,phase angle
5.19511,16,534,388.53532
5.20309,16,535,389.04955
5.21505,17,536,389.82025
5.22303,17,537,390.33449
5.236,17,538,391.17027
5.244,18,539,391.68579
5.25694,18,540,392.51965
5.26393,19,541,392.97008
5.27692,19,542,393.80716
5.2849,19,543,394.32139
5.29684,20,544,395.0908
5.30482,20,545,395.60503
5.31781,21,546,396.44211
5.32576,21,547,396.95441
5.33773,21,548,397.72575
5.3467,22,549,398.30378
5.3587,22,551,399.07706
5.36665,23,552,399.58936
5.37862,23,553,400.36071
5.38759,23,554,400.93873
5.39957,24,555,401.71072
5.40754,24,556,402.22431
5.41951,24,558,402.99566
5.42849,25,559,403.57433
5.44045,25,560,404.34503
5.44843,26,561,404.85926
5.4614,26,562,405.69505
5.46938,26,563,406.20928
5.48134,27,565,406.97998
5.49331,27,566,407.75133
5.50229,28,567,408.33
5.51428,28,568,409.10264
5.52323,28,569,409.67937
5.5342,29,570,410.38628
5.54318,29,571,410.96495
5.55515,29,572,411.7363
5.56312,30,573,412.24989
5.57509,30,575,413.02123
5.58407,31,576,413.5999
5.59604,31,577,414.37125
5.60402,31,578,414.88548
5.61698,32,579,415.72062
5.62496,32,580,416.23485
5.63992,32,581,417.19888
5.64491,33,582,417.52043
5.65787,33,583,418.35558
5.66587,34,584,418.8711
5.67782,34,585,419.64115
5.6858,34,586,420.15538
5.69877,35,587,420.99117
5.70674,35,588,421.50476
5.71871,36,589,422.2761
5.72669,36,590,422.79034
5.73965,36,591,423.62548
5.74763,37,592,424.13971
5.7596,37,593,424.91106
5.76758,37,594,425.42529
5.78054,38,595,426.26043
5.78852,38,596,426.77466
5.80049,39,597,427.54601
5.80947,39,598,428.12468
5.82146,39,599,428.89731
5.82943,40,600,429.4109
5.84138,40,601,430.18096
5.85036,41,602,430.75963
5.86235,41,603,431.53227
5.8733,41,604,432.23788
5.88227,42,605,432.81591
5.89125,42,606,433.39458
5.90325,43,608,434.16786
5.91119,43,609,434.67952
5.92416,43,610,435.5153
5.93214,44,611,436.02953
5.94413,44,612,436.80217
5.95209,44,613,437.31511
5.96505,45,615,438.15025
5.97303,45,616,438.66449
5.98503,46,617,439.43777
5.99298,46,618,439.95006
6.00594,46,619,440.78521
6.01392,47,620,441.29944
6.02589,47,621,442.07078
6.03786,48,622,442.84213
6.04686,48,623,443.42209
6.05883,48,624,444.19344
6.06678,49,625,444.70574
6.07974,49,626,445.54088
6.08772,50,627,446.05511
6.09969,50,628,446.82646
6.10767,50,629,447.34069
6.12063,51,631,448.17583
6.12861,51,632,448.69006
6.14058,51,633,449.46141
6.14856,52,634,449.97564
6.16153,52,635,450.81143
6.16954,53,636,451.32759
6.18147,53,638,452.09636
6.19045,53,639,452.67503
6.20242,54,640,453.44638
6.21042,54,641,453.9619
6.22336,54,642,454.79575
6.23134,55,643,455.30998
6.24334,55,645,456.08326
6.25132,56,646,456.59749
6.26325,56,647,457.36626
6.27223,56,648,457.94493
6.28422,57,649,458.71757
6.2922,57,650,459.2318
6.30614,58,651,460.13009
6.31312,58,652,460.57989
6.32509,58,653,461.35123
6.33307,59,654,461.86546
6.34603,59,655,462.70061
6.35401,60,656,463.21484
6.36598,60,657,463.98618
6.37396,60,658,464.50041
6.38692,61,659,465.33556
6.3949,61,660,465.84979
6.4069,61,661,466.62307
6.41485,62,662,467.13537
